TRACTCE10,GEOID10,NAME10,NAMELSAD10,INTPTLAT10,INTPTLON10,nit_long,COUNTYNS10,NAME10_1,NAMELSAD_1,INTPTLAT_1,INTPTLON_1,cancer_num,CID_sum
091400,55079091400,914,Census Tract 914,+43.0403138,-087.9938401,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
006100,55079006100,61,Census Tract 61,+43.0679124,-087.9684751,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
012500,55079012500,125,Census Tract 125,+43.0370798,-087.9765500,3,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
021400,55079021400,214,Census Tract 214,+42.9629594,-087.9389182,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
021600,55079021600,216,Census Tract 216,+42.9522515,-087.9248855,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
009800,55079009800,98,Census Tract 98,+43.0597780,-087.9540957,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
002100,55079002100,21,Census Tract 21,+43.1155296,-087.9531572,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
001200,55079001200,12,Census Tract 12,+43.1261759,-087.9862008,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000201,55079000201,2.01,Census Tract 2.01,+43.1866246,-088.0512999,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
003000,55079003000,30,Census Tract 30,+43.1085105,-087.9961907,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
000700,55079000700,7,Census Tract 7,+43.1524960,-087.9950938,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
000800,55079000800,8,Census Tract 8,+43.1406496,-087.9737273,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
050102,55079050102,501.02,Census Tract 501.02,+43.1724105,-087.9674531,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,4,204
150100,55079150100,1501,Census Tract 1501,+42.9141429,-087.9783700,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,7,357
100800,55135100800,1008,Census Tract 1008,+44.3066058,-088.8256811,3,01581127,Waupaca,Waupaca County,+44.4780040,-088.9670056,19,855
100700,55135100700,1007,Census Tract 1007,+44.3340999,-088.9769857,4,01581127,Waupaca,Waupaca County,+44.4780040,-088.9670056,13,585
101200,55135101200,1012,Census Tract 1012,+44.4136729,-088.8572908,3,01581127,Waupaca,Waupaca County,+44.4780040,-088.9670056,13,585
100200,55135100200,1002,Census Tract 1002,+44.5956206,-088.9750342,3,01581127,Waupaca,Waupaca County,+44.4780040,-088.9670056,37,1665
100100,55135100100,1001,Census Tract 1001,+44.6361869,-088.7569681,3,01581127,Waupaca,Waupaca County,+44.4780040,-088.9670056,10,450
186500,55079186500,1865,Census Tract 1865,+43.0237097,-087.9133344,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
186600,55079186600,1866,Census Tract 1866,+43.0005739,-087.9132230,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
185300,55079185300,1853,Census Tract 1853,+43.0498817,-088.0426558,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
186400,55079186400,1864,Census Tract 1864,+43.0369347,-087.9302947,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
186300,55079186300,1863,Census Tract 1863,+43.0407968,-087.9174876,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
101700,55079101700,1017,Census Tract 1017,+43.0017345,-088.0069719,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
101500,55079101500,1015,Census Tract 1015,+43.0071268,-088.0074760,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
006600,55079006600,66,Census Tract 66,+43.0753991,-087.9313520,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
013500,55079013500,135,Census Tract 135,+43.0401476,-087.9526122,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
090700,55079090700,907,Census Tract 907,+43.0591323,-088.0254165,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
014900,55079014900,149,Census Tract 149,+43.0370444,-087.9448183,0,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
021700,55079021700,217,Census Tract 217,+42.9406816,-087.9132788,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
004600,55079004600,46,Census Tract 46,+43.0856905,-087.9321086,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
012800,55079012800,128,Census Tract 128,+43.0306547,-088.0314629,4,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
003400,55079003400,34,Census Tract 34,+43.0934522,-088.0243033,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,2,102
120203,55079120203,1202.03,Census Tract 1202.03,+42.9569135,-088.0077248,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
004200,55079004200,42,Census Tract 42,+43.0951653,-087.9454476,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
080300,55079080300,803,Census Tract 803,+43.0903475,-087.8754811,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
020800,55079020800,208,Census Tract 208,+42.9855605,-087.8765247,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,1,51
020900,55079020900,209,Census Tract 209,+42.9701335,-087.9018627,2,01581100,Milwaukee,Milwaukee County,+43.0176546,-087.4815749,0,0
010502,55117010502,105.02,Census Tract 105.02,+43.7681510,-087.9485367,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,6,378
011400,55117011400,114,Census Tract 114,+43.7546609,-087.7055047,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
010601,55117010601,106.01,Census Tract 106.01,+43.7293370,-087.8262345,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
010501,55117010501,105.01,Census Tract 105.01,+43.7519547,-088.0089366,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,3,189
000201,55117000201,2.01,Census Tract 2.01,+43.7647653,-087.7183616,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
010602,55117010602,106.02,Census Tract 106.02,+43.7736774,-087.8657437,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,9,567
000202,55117000202,2.02,Census Tract 2.02,+43.7789491,-087.7187679,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
010200,55087010200,102,Census Tract 102,+44.2675275,-088.4261165,0,01581104,Outagamie,Outagamie County,+44.4182258,-088.4649883,1,57
010100,55087010100,101,Census Tract 101,+44.2647586,-088.4062235,1,01581104,Outagamie,Outagamie County,+44.4182258,-088.4649883,1,57
960701,55097960701,9607.01,Census Tract 9607.01,+44.4591439,-089.5133239,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,0,0
960702,55097960702,9607.02,Census Tract 9607.02,+44.4961647,-089.5109633,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,1,66
961000,55097961000,9610,Census Tract 9610,+44.5220476,-089.5813529,11,01581109,Portage,Portage County,+44.4762457,-089.4980699,0,0
960900,55097960900,9609,Census Tract 9609,+44.5185889,-089.5636792,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,1,66
961100,55097961100,9611,Census Tract 9611,+44.4794538,-089.6459733,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,10,660
960800,55097960800,9608,Census Tract 9608,+44.5087588,-089.5480939,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,0,0
960400,55097960400,9604,Census Tract 9604,+44.5358568,-089.5611669,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,1,66
001000,55117001000,10,Census Tract 10,+43.7149690,-087.7323205,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
000500,55117000500,5,Census Tract 5,+43.7569168,-087.7221547,5,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
000400,55117000400,4,Census Tract 4,+43.7543738,-087.7476207,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,2,126
000300,55117000300,3,Census Tract 3,+43.7733279,-087.7424198,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,2,126
011100,55117011100,111,Census Tract 111,+43.6236750,-088.1070501,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,16,1008
010900,55117010900,109,Census Tract 109,+43.6728605,-087.8555267,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,11,693
000900,55117000900,9,Census Tract 9,+43.7277643,-087.7475405,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
950400,55041950400,9504,Census Tract 9504,+45.5040631,-088.9395122,1,01581080,Forest,Forest County,+45.6668822,-088.7732251,2,138
950200,55041950200,9502,Census Tract 9502,+45.5144948,-088.5634727,1,01581080,Forest,Forest County,+45.6668822,-088.7732251,13,897
950300,55041950300,9503,Census Tract 9503,+45.5496642,-088.7855289,1,01581080,Forest,Forest County,+45.6668822,-088.7732251,2,138
950100,55041950100,9501,Census Tract 9501,+45.7961989,-088.8601545,1,01581080,Forest,Forest County,+45.6668822,-088.7732251,20,1380
960500,55097960500,9605,Census Tract 9605,+44.5587284,-089.5185113,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,5,330
960300,55097960300,9603,Census Tract 9603,+44.5419889,-089.5952037,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,1,66
960200,55097960200,9602,Census Tract 9602,+44.6058547,-089.6761264,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,46,3036
961200,55097961200,9612,Census Tract 9612,+44.3446701,-089.6172425,5,01581109,Portage,Portage County,+44.4762457,-089.4980699,22,1452
960600,55097960600,9606,Census Tract 9606,+44.4630329,-089.3515055,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,15,990
961300,55097961300,9613,Census Tract 9613,+44.3244594,-089.3758288,4,01581109,Portage,Portage County,+44.4762457,-089.4980699,30,1980
960100,55097960100,9601,Census Tract 9601,+44.5958332,-089.3502471,9,01581109,Portage,Portage County,+44.4762457,-089.4980699,30,1980
010200,55117010200,102,Census Tract 102,+43.8286277,-087.8665394,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,5,315
010400,55117010400,104,Census Tract 104,+43.8005415,-088.0912212,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,21,1323
010300,55117010300,103,Census Tract 103,+43.8479462,-087.9817827,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,13,819
011000,55117011000,110,Census Tract 110,+43.6743314,-087.9801326,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,6,378
011200,55117011200,112,Census Tract 112,+43.5877410,-087.9815260,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,10,630
011300,55117011300,113,Census Tract 113,+43.5905258,-087.8437653,4,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,21,1323
005300,55071005300,53,Census Tract 53,+44.1541539,-087.5691818,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
005200,55071005200,52,Census Tract 52,+44.1650803,-087.5912368,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,1,64
010800,55117010800,108,Census Tract 108,+43.6704375,-087.7542430,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,5,315
010700,55117010700,107,Census Tract 107,+43.7635072,-087.7749311,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,3,189
010100,55117010100,101,Census Tract 101,+43.8548789,-087.8061250,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,16,1008
001100,55117001100,11,Census Tract 11,+43.7169966,-087.7077602,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,1,63
000800,55117000800,8,Census Tract 8,+43.7415619,-087.7121150,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,0,0
000100,55117000100,1,Census Tract 1,+43.7758953,-087.7073705,2,01581118,Sheboygan,Sheboygan County,+43.7460015,-087.7305455,1,63
000700,55073000700,7,Census Tract 7,+44.9526744,-089.6050009,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
000500,55073000500,5,Census Tract 5,+44.9649885,-089.6464418,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
000300,55073000300,3,Census Tract 3,+44.9907997,-089.5978732,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
000200,55073000200,2,Census Tract 2,+44.9688350,-089.6089865,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
000100,55073000100,1,Census Tract 1,+44.9631151,-089.6288946,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
021600,55009021600,216,Census Tract 216,+44.6317605,-088.1849609,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,25,1550
001701,55009001701,17.01,Census Tract 17.01,+44.5173721,-087.9722204,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,4,248
020503,55009020503,205.03,Census Tract 205.03,+44.5706278,-088.0905754,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,5,310
010500,55071010500,105,Census Tract 105,+44.0611180,-087.7496793,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,6,384
000600,55071000600,6,Census Tract 6,+44.0731866,-087.7030907,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,1,64
000500,55071000500,5,Census Tract 5,+44.0931608,-087.6752160,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
000300,55071000300,3,Census Tract 3,+44.1126604,-087.7108955,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
000200,55071000200,2,Census Tract 2,+44.1253454,-087.6809478,9,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
010700,55071010700,107,Census Tract 107,+43.9115863,-088.0108733,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
010200,55071010200,102,Census Tract 102,+44.2481534,-087.7534923,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,17,1088
010600,55071010600,106,Census Tract 106,+43.9401545,-087.8641102,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,15,960
010400,55071010400,104,Census Tract 104,+44.0516960,-087.9020917,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,18,1152
010300,55071010300,103,Census Tract 103,+44.1685146,-087.9411166,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,18,1152
010100,55071010100,101,Census Tract 101,+44.2440200,-087.5931290,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,14,896
005400,55071005400,54,Census Tract 54,+44.1387253,-087.6055984,8,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
005100,55071005100,51,Census Tract 51,+44.1628917,-087.5538343,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,1,64
000800,55071000800,8,Census Tract 8,+44.0653468,-087.6553298,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,2,128
001104,55073001104,11.04,Census Tract 11.04,+44.8925445,-089.5888156,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,1,67
001103,55073001103,11.03,Census Tract 11.03,+44.9131302,-089.5703840,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
000900,55073000900,9,Census Tract 9,+44.9133476,-089.6214783,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
000800,55073000800,8,Census Tract 8,+44.9321140,-089.6236422,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,1,67
001102,55073001102,11.02,Census Tract 11.02,+44.9526712,-089.5336199,9,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,17,1139
001400,55073001400,14,Census Tract 14,+44.9822543,-089.7778912,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,5,335
001300,55073001300,13,Census Tract 13,+44.8972196,-089.6838549,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,5,335
001000,55073001000,10,Census Tract 10,+44.8817446,-089.6206614,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
020703,55009020703,207.03,Census Tract 207.03,+44.4586537,-087.9215962,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,5,310
020203,55009020203,202.03,Census Tract 202.03,+44.5953107,-087.9833358,2,01581064,Brown,Brown County,+44.4739612,-087.9959258,33,2046
020504,55009020504,205.04,Census Tract 205.04,+44.5748703,-088.1330010,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,5,310
020704,55009020704,207.04,Census Tract 207.04,+44.4576011,-087.9852290,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,8,496
020204,55009020204,202.04,Census Tract 202.04,+44.6339177,-088.1022354,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,14,868
001702,55009001702,17.02,Census Tract 17.02,+44.5105377,-087.9583417,3,01581064,Brown,Brown County,+44.4739612,-087.9959258,3,186
000700,55071000700,7,Census Tract 7,+44.0532070,-087.6768111,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,0,0
000400,55071000400,4,Census Tract 4,+44.1013581,-087.6527715,3,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,1,64
000100,55071000100,1,Census Tract 1,+44.1344252,-087.6494514,7,01581095,Manitowoc,Manitowoc County,+44.1051076,-087.3138281,1,64
960500,55077960500,9605,Census Tract 9605,+43.8108434,-089.5374637,4,01581098,Marquette,Marquette County,+43.8260529,-089.4090953,9,504
960400,55077960400,9604,Census Tract 9604,+43.6916935,-089.4868339,4,01581098,Marquette,Marquette County,+43.8260529,-089.4090953,10,560
960200,55077960200,9602,Census Tract 9602,+43.8453015,-089.3390842,4,01581098,Marquette,Marquette County,+43.8260529,-089.4090953,13,728
960100,55077960100,9601,Census Tract 9601,+43.9457646,-089.3826684,4,01581098,Marquette,Marquette County,+43.8260529,-089.4090953,15,840
960300,55077960300,9603,Census Tract 9603,+43.7239347,-089.3166702,4,01581098,Marquette,Marquette County,+43.8260529,-089.4090953,7,392
000902,55127000902,9.02,Census Tract 9.02,+42.6718638,-088.5300134,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,2,136
001502,55127001502,15.02,Census Tract 15.02,+42.6039040,-088.4574252,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,4,272
000702,55127000702,7.02,Census Tract 7.02,+42.6389348,-088.6373402,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,6,408
000501,55127000501,5.01,Census Tract 5.01,+42.8391093,-088.7533889,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,1,68
000302,55127000302,3.02,Census Tract 3.02,+42.7177882,-088.6455470,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,55,3740
001501,55127001501,15.01,Census Tract 15.01,+42.6076747,-088.5046258,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,9,612
001603,55127001603,16.03,Census Tract 16.03,+42.5771963,-088.5554808,17,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,9,612
000701,55127000701,7.01,Census Tract 7.01,+42.6386339,-088.6585897,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,3,204
001701,55127001701,17.01,Census Tract 17.01,+42.5524648,-088.3502167,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,15,1020
001604,55127001604,16.04,Census Tract 16.04,+42.5405959,-088.5718621,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,7,476
001702,55127001702,17.02,Census Tract 17.02,+42.5253901,-088.5126105,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,46,3128
000602,55073000602,6.02,Census Tract 6.02,+44.9430838,-089.6406868,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,1,67
000601,55073000601,6.01,Census Tract 6.01,+44.9510088,-089.6559870,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,0,0
001202,55073001202,12.02,Census Tract 12.02,+44.8179810,-089.7577820,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,9,603
000400,55073000400,4,Census Tract 4,+44.9825501,-089.6415282,6,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,1,67
001201,55073001201,12.01,Census Tract 12.01,+44.8205109,-089.5887846,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,15,1005
002000,55073002000,20,Census Tract 20,+44.8116689,-090.0815995,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,16,1072
001900,55073001900,19,Census Tract 19,+44.8958368,-089.8934835,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,29,1943
001500,55073001500,15,Census Tract 15,+45.0468048,-089.6298354,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,21,1407
002100,55073002100,21,Census Tract 21,+44.7645117,-090.2088557,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,26,1742
001600,55073001600,16,Census Tract 16,+44.9913724,-089.3559891,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,68,4556
001700,55073001700,17,Census Tract 17,+44.7768985,-089.3689341,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,45,3015
001800,55073001800,18,Census Tract 18,+44.7436434,-089.7997982,5,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,52,3484
002300,55073002300,23,Census Tract 23,+45.0396883,-089.9933082,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,47,3149
002200,55073002200,22,Census Tract 22,+44.9326966,-090.2111578,8,01581096,Marathon,Marathon County,+44.8980363,-089.7578230,20,1340
961000,55069961000,9610,Census Tract 9610,+45.1724847,-089.6702849,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,0,0
021400,55009021400,214,Census Tract 214,+44.3451055,-088.0747476,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,39,2418
021500,55009021500,215,Census Tract 215,+44.2771492,-088.0200250,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,66,4092
020502,55009020502,205.02,Census Tract 205.02,+44.5721877,-088.0442761,3,01581064,Brown,Brown County,+44.4739612,-087.9959258,9,558
002003,55009002003,20.03,Census Tract 20.03,+44.4875868,-087.9133098,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,2,124
002001,55009002001,20.01,Census Tract 20.01,+44.4979025,-087.9593343,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,3,186
020100,55009020100,201,Census Tract 201,+44.5917310,-087.8458010,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,97,6014
000502,55127000502,5.02,Census Tract 5.02,+42.8239430,-088.7610333,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,2,136
000301,55127000301,3.01,Census Tract 3.01,+42.7883361,-088.6740301,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,41,2788
000901,55127000901,9.01,Census Tract 9.01,+42.6758197,-088.5598286,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,3,204
000101,55127000101,1.01,Census Tract 1.01,+42.8197580,-088.3774689,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,6,408
000102,55127000102,1.02,Census Tract 1.02,+42.7927112,-088.3416176,18,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,8,544
000400,55127000400,4,Census Tract 4,+42.8299417,-088.7181178,9,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,0,0
000800,55127000800,8,Census Tract 8,+42.6138595,-088.6053332,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,16,1088
000600,55127000600,6,Census Tract 6,+42.5634064,-088.7181235,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,39,2652
000200,55127000200,2,Census Tract 2,+42.7393730,-088.4371710,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,74,5032
001602,55127001602,16.02,Census Tract 16.02,+42.5576082,-088.4548291,16,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,14,952
001000,55127001000,10,Census Tract 10,+42.6343263,-088.3975684,14,01581123,Walworth,Walworth County,+42.6681095,-088.5417306,36,2448
960900,55069960900,9609,Census Tract 9609,+45.1847012,-089.6976567,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,0,0
960800,55069960800,9608,Census Tract 9608,+45.1826931,-089.7321336,0,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,0,0
960600,55069960600,9606,Census Tract 9606,+45.1992667,-089.5592537,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,16,1136
960400,55069960400,9604,Census Tract 9604,+45.2972371,-089.8989737,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,42,2982
960300,55069960300,9603,Census Tract 9603,+45.5129115,-089.8795763,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,8,568
960200,55069960200,9602,Census Tract 9602,+45.4839271,-089.7206757,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,1,71
960100,55069960100,9601,Census Tract 9601,+45.4870546,-089.5561681,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,13,923
960700,55069960700,9607,Census Tract 9607,+45.2720183,-089.6727634,2,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,14,994
960500,55069960500,9605,Census Tract 9605,+45.3940236,-089.6021391,1,01581094,Lincoln,Lincoln County,+45.3383191,-089.7420823,8,568
001802,55009001802,18.02,Census Tract 18.02,+44.5285052,-087.9558227,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,11,682
001801,55009001801,18.01,Census Tract 18.01,+44.5146596,-087.9165411,0,01581064,Brown,Brown County,+44.4739612,-087.9959258,6,372
940003,55009940003,9400.03,Census Tract 9400.03,+44.5227780,-088.1039938,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,1,62
001400,55009001400,14,Census Tract 14,+44.4983262,-087.9986319,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,2,124
001300,55009001300,13,Census Tract 13,+44.5019763,-088.0112051,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
001200,55009001200,12,Census Tract 12,+44.5097968,-088.0016513,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
001100,55009001100,11,Census Tract 11,+44.5117260,-087.9934333,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
001000,55009001000,10,Census Tract 10,+44.5113080,-088.0138036,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,1,62
000900,55009000900,9,Census Tract 9,+44.5223675,-087.9955853,2,01581064,Brown,Brown County,+44.4739612,-087.9959258,3,186
000800,55009000800,8,Census Tract 8,+44.5057243,-088.0283036,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
000700,55009000700,7,Census Tract 7,+44.5089442,-088.0400955,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
000600,55009000600,6,Census Tract 6,+44.5079200,-088.0536456,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
000500,55009000500,5,Census Tract 5,+44.5199870,-088.0334066,2,01581064,Brown,Brown County,+44.4739612,-087.9959258,2,124
000402,55009000402,4.02,Census Tract 4.02,+44.5143221,-088.0628756,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,1,62
000401,55009000401,4.01,Census Tract 4.01,+44.5269473,-088.0511528,1,01581064,Brown,Brown County,+44.4739612,-087.9959258,0,0
